14.0,151700.0
14.01,151800.0
14.02,151900.0
14.03,152000.0
14.04,152200.0
14.05,152300.0
14.06,152400.0
14.07,152500.0
14.08,152600.0
14.09,152800.0
14.1,152900.0
14.11,153000.0
14.12,153100.0
14.13,153300.0
14.14,153400.0
14.15,153500.0
14.16,153600.0
14.17,153700.0
14.18,153900.0
14.19,154000.0
14.2,154100.0
14.21,154200.0
14.22,154300.0
14.23,154500.0
14.24,154600.0
14.25,154700.0
14.26,154800.0
14.27,155000.0
14.28,155100.0
14.29,155200.0
14.3,155300.0
14.31,155400.0
14.32,155600.0
14.33,155700.0
14.34,155800.0
14.35,155900.0
14.36,156000.0
14.37,156200.0
14.38,156300.0
14.39,156400.0
14.4,156500.0
14.41,156700.0
14.42,156800.0
14.43,156900.0
14.44,157000.0
14.45,157100.0
14.46,157300.0
14.47,157400.0
14.48,157500.0
14.49,157600.0
14.5,157700.0
14.51,157900.0
14.52,158000.0
14.53,158100.0
14.54,158200.0
14.55,158400.0
14.56,158500.0
14.57,158600.0
14.58,158700.0
14.59,158800.0
14.6,159000.0
14.61,159100.0
14.62,159200.0
14.63,159300.0
14.64,159400.0
14.65,159600.0
14.66,159700.0
14.67,159800.0
14.68,159900.0
14.69,160100.0
14.7,160200.0
14.71,160300.0
14.72,160400.0
14.73,160500.0
14.74,160700.0
14.75,160800.0
14.76,160900.0
14.77,161000.0
14.78,161200.0
14.79,161300.0
14.8,161400.0
14.81,161500.0
14.82,161600.0
14.83,161800.0
14.84,161900.0
14.85,162000.0
14.86,162100.0
14.87,162200.0
14.88,162400.0
14.89,162500.0
14.9,162600.0
14.91,162700.0
14.92,162900.0
14.93,163000.0
14.94,163100.0
14.95,163200.0
14.96,163300.0
14.97,163500.0
14.98,163600.0
14.99,163700.0
15.0,163800.0
15.01,164000.0
15.02,164100.0
15.03,164200.0
15.04,164300.0
15.05,164400.0
15.06,164600.0
15.07,164700.0
15.08,164800.0
15.09,164900.0
15.1,165100.0
15.11,165200.0
15.12,165300.0
15.13,165400.0
15.14,165500.0
15.15,165700.0
15.16,165800.0
15.17,165900.0
15.18,166000.0
15.19,166200.0
15.2,166300.0
15.21,166400.0
15.22,166500.0
15.23,166600.0
15.24,166800.0
15.25,166900.0
15.26,167000.0
15.27,167100.0
15.28,167200.0
15.29,167400.0
15.3,167500.0
15.31,167600.0
15.32,167700.0
15.33,167900.0
15.34,168000.0
15.35,168100.0
15.36,168200.0
15.37,168300.0
15.38,168500.0
15.39,168600.0
15.4,168700.0
15.41,168800.0
15.42,169000.0
15.43,169100.0
15.44,169200.0
15.45,169300.0
15.46,169400.0
15.47,169600.0
15.48,169700.0
15.49,169800.0
15.5,169900.0
15.51,170100.0
15.52,170200.0
15.53,170300.0
15.54,170400.0
15.55,170500.0
15.56,170700.0
15.57,170800.0
